id,price
0,594.0
1,1251.0
2,9443.0
3,648.0
4,7303.0
5,2007.0
6,1125.0
7,9823.0
8,945.0
9,473.0
10,13096.0
11,11830.0
12,4209.0
13,3567.0
14,3531.0
15,802.0
16,18069.0
17,2949.0
18,2921.0
19,8487.0
20,8408.0
21,15851.0
22,4596.0
23,5386.0
24,3012.0
25,7527.0
26,7064.0
27,1000.0
28,871.0
29,4186.0
30,10316.0
31,505.0
32,4897.0
33,1912.0
34,1799.0
35,707.0
36,1949.0
37,7716.0
38,4385.0
39,16937.0
40,1752.0
41,1013.0
42,765.0
43,886.0
44,720.0
45,8418.0
46,15651.0
47,10931.0
48,776.0
49,830.0
50,9810.0
51,3549.0
52,2620.0
53,2840.0
54,4942.0
55,1657.0
56,4799.0
57,1014.0
58,10098.0
59,658.0
60,5068.0
61,6303.0
62,828.0
63,4114.0
64,4916.0
65,6800.0
66,10602.0
67,2192.0
68,7773.0
69,4942.0
70,8794.0
71,7682.0
72,5080.0
73,4633.0
74,1422.0
75,3372.0
76,4560.0
77,3830.0
78,438.0
79,739.0
80,805.0
81,2156.0
82,625.0
83,3604.0
84,2858.0
85,5328.0
86,3388.0
87,2660.0
88,1170.0
89,3103.0
90,1681.0
91,645.0
92,462.0
93,7619.0
94,680.0
95,703.0
96,4870.0
97,5561.0
98,2825.0
99,5364.0
100,2266.0
101,3033.0
102,11946.0
103,622.0
104,5258.0
105,972.0
106,548.0
107,6118.0
108,607.0
109,3913.0
110,833.0
111,4846.0
112,616.0
113,660.0
114,1877.0
115,357.0
116,815.0
117,605.0
118,4604.0
119,1818.0
120,1436.0
121,905.0
122,863.0
123,17014.0
124,526.0
125,668.0
126,3337.0
127,5206.0
128,1151.0
129,11184.0
130,435.0
131,13828.0
132,9394.0
133,605.0
134,2553.0
135,1781.0
136,4678.0
137,1569.0
138,3388.0
139,1321.0
140,620.0
141,5664.0
142,707.0
143,648.0
144,5645.0
145,1040.0
146,7028.0
147,9596.0
148,4493.0
149,17216.0
150,4242.0
151,3749.0
152,3017.0
153,557.0
154,15451.0
155,5020.0
156,383.0
157,760.0
158,1989.0
159,686.0
160,620.0
161,2723.0
162,11886.0
163,1640.0
164,6126.0
165,12951.0
166,4198.0
167,2949.0
168,421.0
169,825.0
170,348.0
171,4158.0
172,1052.0
173,921.0
174,1018.0
175,3161.0
176,2028.0
177,10924.0
178,540.0
179,3990.0
180,630.0
181,1378.0
182,9537.0
183,752.0
184,18090.0
185,4233.0
186,1940.0
187,2762.0
188,600.0
189,8596.0
190,6438.0
191,2542.0
192,10206.0
193,2266.0
194,994.0
195,4113.0
196,432.0
197,2857.0
198,419.0
199,889.0
200,4457.0
201,5610.0
202,4355.0
203,12282.0
204,1774.0
205,1107.0
206,1168.0
207,684.0
208,2686.0
209,1367.0
210,1446.0
211,2359.0
212,2567.0
213,1641.0
214,1435.0
215,2813.0
216,1094.0
217,478.0
218,1290.0
219,2867.0
220,1722.0
221,4339.0
222,3488.0
223,589.0
224,2761.0
225,1778.0
226,772.0
227,767.0
228,7079.0
229,2596.0
230,2019.0
231,14603.0
232,5412.0
233,789.0
234,1053.0
235,4032.0
236,17765.0
237,4025.0
238,1068.0
239,738.0
240,5252.0
241,3415.0
242,3945.0
243,9979.0
244,17042.0
245,5708.0
246,2100.0
247,1918.0
248,1235.0
249,868.0
250,2455.0
251,3370.0
252,1689.0
253,2721.0
254,872.0
255,1622.0
256,648.0
257,698.0
258,698.0
259,4871.0
260,1389.0
261,2760.0
262,943.0
263,17073.0
264,18055.0
265,7076.0
266,5775.0
267,435.0
268,1689.0
269,2452.0
270,687.0
271,851.0
272,5822.0
273,1787.0
274,1054.0
275,886.0
276,827.0
277,2523.0
278,854.0
279,6511.0
280,6037.0
281,1561.0
282,2055.0
283,9821.0
284,2268.0
285,5690.0
286,4989.0
287,2811.0
288,10589.0
289,1026.0
290,605.0
291,12084.0
292,680.0
293,348.0
294,740.0
295,9526.0
296,4078.0
297,1764.0
298,1101.0
299,2867.0
300,6668.0
301,2470.0
302,880.0
303,16370.0
304,11062.0
305,625.0
306,1924.0
307,4591.0
308,3376.0
309,1427.0
310,16960.0
311,3541.0
312,668.0
313,1780.5
314,1117.0
315,15836.0
316,1774.0
317,1743.0
318,9279.0
319,4969.0
320,3961.0
321,2366.0
322,4476.0
323,1835.0
324,2334.0
325,14982.0
326,9878.0
327,1128.0
328,8771.0
329,4814.0
330,463.0
331,982.0
332,761.0
333,14211.0
334,819.0
335,492.0
336,453.0
337,4872.0
338,3220.0
339,4053.0
340,1264.0
341,1221.0
342,2079.0
343,2163.0
344,1910.0
345,5543.0
346,1312.0
347,609.0
348,8985.0
349,11904.0
350,5174.0
351,11079.0
352,945.0
353,1068.0
354,2045.0
355,533.0
356,13250.0
357,675.0
358,2550.0
359,12587.0
360,2692.0
361,2511.0
362,403.0
363,15511.0
364,7149.0
365,7255.0
366,16778.0
367,4496.0
368,6349.0
369,1390.0
370,1621.0
371,7953.0
372,1800.0
373,17228.0
374,401.0
375,5430.0
376,4662.0
377,5242.0
378,10330.0
379,877.0
380,6154.0
381,827.0
382,796.0
383,4452.0
384,1046.0
385,9139.0
386,1732.0
387,917.0
388,868.0
389,512.0
390,464.0
391,589.0
392,3884.0
393,15185.0
394,17343.0
395,2890.0
396,2867.0
397,3616.0
398,4503.0
399,2549.0
400,7129.0
401,3696.0
402,2367.0
403,735.0
404,5986.0
405,2045.0
406,4672.0
407,999.0
408,6159.0
409,846.0
410,3696.0
411,11172.0
412,2202.0
413,4002.0
414,1317.0
415,1230.0
416,649.0
417,10872.0
418,3337.0
419,1665.0
420,754.0
421,7713.0
422,4706.0
423,2509.0
424,2427.0
425,1343.0
426,9712.0
427,8040.0
428,9231.0
429,942.0
430,867.0
431,952.0
432,13117.0
433,10623.0
434,1070.0
435,9105.0
436,8759.0
437,7934.0
438,6697.0
439,2333.0
440,5040.0
441,563.0
442,1627.0
443,15928.0
444,504.0
445,14709.0
446,3922.0
447,4252.0
448,905.0
449,686.0
450,1915.0
451,1318.0
452,709.0
453,3080.0
454,14626.0
455,612.0
456,680.0
457,1023.0
458,3450.0
459,7951.0
460,579.0
461,6814.0
462,16148.0
463,6588.0
464,3447.0
465,18252.0
466,1613.0
467,1122.0
468,2444.0
469,8911.0
470,3148.0
471,13250.0
472,1715.0
473,18474.0
474,5702.0
475,1100.0
476,4011.0
477,6320.0
478,4679.0
479,9710.0
480,7257.0
481,4304.0
482,7574.0
483,838.0
484,8831.0
485,12273.0
486,730.0
487,16319.0
488,3323.0
489,446.0
490,894.0
491,4799.0
492,8643.0
493,2862.0
494,887.0
495,698.0
496,952.0
497,1884.0
498,863.0
499,357.0
500,2285.0
501,956.0
502,982.0
503,1087.0
504,1061.0
505,692.0
506,8064.0
507,3685.0
508,7143.0
509,3746.0
510,4914.0
511,2330.0
512,1656.0
513,2129.0
514,13764.0
515,6648.0
516,3927.0
517,3187.0
518,2859.0
519,789.0
520,802.0
521,12401.0
522,3033.0
523,2929.0
524,4070.0
525,571.0
526,1415.0
527,4061.0
528,1554.0
529,708.0
530,959.0
531,698.0
532,1061.0
533,821.0
534,13786.0
535,919.0
536,3005.0
537,7924.0
538,1035.0
539,7536.0
540,625.0
541,565.0
542,7554.0
543,918.0
544,1280.0
545,13393.0
546,730.0
547,1963.0
548,1207.0
549,1944.0
550,614.0
551,12168.0
552,450.0
553,835.0
554,1134.0
555,1905.0
556,526.0
557,477.0
558,1389.0
559,1312.0
560,489.0
561,918.0
562,2885.0
563,636.0
564,3885.0
565,906.0
566,4976.0
567,1214.0
568,13398.0
569,7989.0
570,5699.0
571,608.0
572,3867.0
573,5124.0
574,17955.0
575,9348.0
576,1016.0
577,8930.0
578,1894.0
579,687.0
580,6701.0
581,1243.0
582,6416.0
583,5887.0
584,5017.0
585,5147.0
586,2401.0
587,454.0
588,5645.0
589,1137.0
590,5914.0
591,4659.0
592,6439.0
593,3152.0
594,1667.0
595,3080.0
596,2083.0
597,862.0
598,842.0
599,4844.0
600,8593.0
601,6416.0
602,2430.0
603,1846.0
604,5229.0
605,2345.0
606,4864.0
607,4712.0
608,6607.0
609,680.0
610,1006.0
611,675.0
612,803.0
613,3295.0
614,3708.0
615,1053.0
616,15946.0
617,5476.0
618,787.0
619,2006.0
620,17143.0
621,4266.0
622,918.0
623,3323.0
624,1998.0
625,505.0
626,2724.0
627,6175.0
628,8371.0
629,718.0
630,6045.0
631,756.0
632,936.0
633,3518.0
634,13998.0
635,694.0
636,2302.0
637,16003.0
638,13746.0
639,1949.0
640,7738.0
641,1021.0
642,4989.0
643,1994.0
644,5750.0
645,1079.0
646,3129.0
647,1399.0
648,5898.0
649,9081.0
650,7661.0
651,9354.0
652,1134.0
653,717.0
654,10316.0
655,1824.0
656,7487.0
657,545.0
658,3189.0
659,694.0
660,605.0
661,7577.0
662,464.0
663,732.0
664,1822.0
665,1940.0
666,3246.0
667,558.0
668,5526.0
669,12099.0
670,912.0
671,1798.0
672,4580.0
673,848.0
674,4356.0
675,7127.0
676,1208.5
677,2316.0
678,658.0
679,709.0
680,10214.0
681,933.0
682,1041.0
683,12048.0
684,2238.0
685,2141.0
686,758.0
687,13564.0
688,4141.0
689,2867.0
690,449.0
691,830.0
692,1187.0
693,2123.0
694,6962.0
695,625.0
696,1389.0
697,3389.0
698,2498.0
699,6602.0
700,4044.0
701,9243.0
702,4749.0
703,798.0
704,4276.0
705,13701.0
706,789.0
707,668.0
708,7680.0
709,1251.0
710,767.0
711,6766.0
712,579.0
713,5504.0
714,2699.0
715,10576.0
716,10891.0
717,761.0
718,1114.0
719,10341.0
720,1556.0
721,5867.0
722,597.0
723,1948.0
724,6354.0
725,687.0
726,11475.0
727,2834.0
728,615.0
729,3154.0
730,1821.0
731,894.0
732,692.0
733,792.0
734,710.0
735,5599.0
736,3715.0
737,1580.0
738,517.0
739,14683.0
740,909.0
741,2949.0
742,3531.0
743,1637.0
744,1908.0
745,4479.0
746,5166.0
747,882.0
748,5894.0
749,2863.0
750,8550.0
751,608.0
752,1127.0
753,373.0
754,353.0
755,1169.0
756,1073.0
757,7979.0
758,7133.0
759,1590.0
760,473.0
761,4548.0
762,6996.0
763,2925.0
764,945.0
765,841.0
766,6115.0
767,1874.0
768,3366.0
769,640.0
770,1848.0
771,5111.0
772,8099.0
773,682.0
774,544.0
775,5573.0
776,704.0
777,9070.0
778,11971.0
779,855.0
780,1326.0
781,1007.0
782,930.0
783,11227.0
784,14870.0
785,478.0
786,772.0
787,4963.0
788,10812.0
789,2559.0
790,978.0
791,6947.0
792,4459.0
793,1556.0
794,8133.0
795,648.0
796,8373.0
797,18483.0
798,15210.0
799,586.0
800,4304.0
801,9979.0
802,1069.0
803,1261.0
804,3145.0
805,6851.0
806,658.0
807,2363.0
808,14542.0
809,5277.0
810,3109.0
811,664.0
812,7365.0
813,4191.0
814,1689.0
815,928.0
816,1680.0
817,1733.0
818,1446.0
819,1181.0
820,12154.0
821,916.0
822,4201.0
823,13811.0
824,625.0
825,1156.0
826,666.0
827,2753.0
828,756.0
829,4821.0
830,765.0
831,3082.0
832,4218.0
833,1389.0
834,726.0
835,5345.0
836,8030.0
837,698.0
838,791.0
839,2919.0
840,4054.0
841,5540.0
842,5385.0
843,945.0
844,11021.0
