id,price
0,478.3537906843098
1,2680.8909289360467
2,9240.624751944206
3,637.0686600758303
4,10376.260101060783
5,2250.78563612232
6,1062.6743178414329
7,10021.590331216332
8,827.6728702027355
9,567.3860946821742
10,10618.451713583641
11,15064.380296029774
12,4143.172676464241
13,3644.3159951136186
14,3067.595239126015
15,748.7175542723784
16,18678.701107292414
17,3498.235369712339
18,2948.8564325238744
19,7876.139705769495
20,9492.005314980792
21,15878.11402862028
22,4759.175686386876
23,4853.637912906659
24,2908.68648138209
25,6680.750095994906
26,7187.558585706553
27,1139.7283409123243
28,682.3539095215089
29,5196.063404736396
30,9456.171010809558
31,299.5236043059606
32,4473.498644210032
33,1698.2856530028275
34,1977.156412568508
35,726.2419641497793
36,1987.3320780393346
37,7534.637335432347
38,4090.3569394895753
39,16402.624506358625
40,1979.62145981581
41,759.1681653303403
42,689.9014866538315
43,921.2624033930184
44,618.4043437259772
45,8214.06773310268
46,15536.873260876484
47,10716.558336310227
48,517.9092577647843
49,403.67405640551993
50,9987.100613895993
51,3421.603197353738
52,2824.390662812086
53,4194.210684147118
54,5071.207419883853
55,1942.2013247613675
56,4671.769129561307
57,1162.8883124867589
58,10328.14889178668
59,799.5746127613462
60,5252.858624877473
61,5898.536560513087
62,683.6709098539983
63,3329.4209638224024
64,6293.353697669212
65,6768.699080453704
66,11148.368201560937
67,2172.4563301062703
68,8960.075188155633
69,4835.307170861607
70,9955.886039770396
71,7087.694134972968
72,4922.87826265686
73,4681.516845080723
74,1388.1740640928542
75,3052.945906652264
76,5667.085391794255
77,4228.317741141244
78,553.9480177036115
79,823.5332387141038
80,1038.9751657531222
81,1957.3088715181834
82,467.9604623404349
83,3731.343173560279
84,3216.3798719718247
85,5695.003955552608
86,3928.6531137060433
87,2659.688641755041
88,1258.3212945276919
89,3628.6589559135596
90,1546.837003826223
91,655.7359650437817
92,471.1327888227038
93,8431.40247907212
94,644.674142919688
95,1046.2686153839834
96,4189.532366365814
97,5296.656775886849
98,2821.7055044513536
99,5448.6003984456
100,2238.2584290466807
101,3678.618530316744
102,10722.137386622424
103,626.858797885136
104,4958.026643156668
105,857.5822812520579
106,668.9838755328116
107,7244.929927086942
108,693.2496398833937
109,3910.2874586996695
110,837.641742920774
111,5337.211777925021
112,813.2958414359659
113,616.5199387154569
114,1588.9622998126442
115,234.24880513510627
116,728.7201683925684
117,697.4232027307003
118,4696.836302639049
119,1913.7556704158496
120,1446.0958310035999
121,913.3201322050337
122,1047.0690222285107
123,13798.461555245443
124,784.6398752661828
125,553.0358547584786
126,3524.533158625924
127,4605.43490924772
128,1062.140636667966
129,11021.058423934093
130,624.6502305499247
131,13038.574960747643
132,9355.50203164049
133,979.7920775352143
134,2726.7959729763825
135,1687.968213118099
136,4894.058209218391
137,1563.705270205115
138,3425.482664676705
139,1304.9114550656077
140,730.1872896085049
141,5165.848049050788
142,742.9420033591009
143,513.5788586304875
144,5050.829446871134
145,1178.1414899109807
146,6666.720924497951
147,8208.671299938916
148,4285.245418651772
149,15612.491117118905
150,4075.624944773454
151,3321.162461375387
152,2967.61851604155
153,582.6065900482188
154,14525.116063156358
155,5026.845364299841
156,635.1550854524935
157,866.6909771874692
158,1659.3396515960594
159,838.080899218191
160,657.9433569147195
161,2954.121785769052
162,10672.599171396952
163,1420.212639637583
164,6900.1174288097645
165,11275.447915281295
166,3966.72644145804
167,2840.063772836142
168,645.9083087421249
169,951.3196459443043
170,425.1139231924939
171,3706.1624300318604
172,1203.0490713913869
173,1033.506205716207
174,1344.9267210502067
175,3069.9493421087936
176,1790.2387676934507
177,10076.724798302508
178,539.8035507257888
179,4000.549387941278
180,569.8330341212863
181,1459.4557387023926
182,9553.039558961129
183,748.6126439801985
184,15915.469704380997
185,4712.400949810989
186,2516.092610499707
187,2565.5663100942093
188,670.5211462716477
189,7778.896411236111
190,6805.332795953769
191,2642.221188960356
192,5663.582280947276
193,2527.007280019421
194,592.9344382681062
195,4037.884463265576
196,443.85054859803836
197,3774.1037515889907
198,503.2236045609523
199,713.8839149978446
200,4253.669971331101
201,6128.618713037035
202,4464.746780602196
203,13255.066013836155
204,1960.416920543794
205,982.9664142089008
206,959.1019163260748
207,434.6116930613983
208,3021.3791841118937
209,1176.9454410006842
210,1511.0872032194081
211,2520.2825727587074
212,2416.8613976156853
213,1561.731593590603
214,1645.1451032523519
215,3655.74089821614
216,993.5982482743844
217,465.4569530937369
218,1257.9637276048886
219,2987.55936252371
220,1808.7561879878792
221,4777.4598317076025
222,3048.722213430475
223,620.9833391376507
224,2816.481666239528
225,1673.8876253940177
226,765.2731099239398
227,813.5201272312361
228,5598.486265545934
229,2505.04823274041
230,1820.920502819213
231,16911.018750070227
232,6219.191154513098
233,875.6628818776691
234,1509.812739626018
235,3309.1267879020224
236,15380.397854914798
237,4752.797657354074
238,1037.3410583849163
239,1115.1608185960715
240,4482.376299014573
241,3508.07149186198
242,4016.9802895525168
243,9767.644277496085
244,13874.28652199705
245,5632.625242412327
246,2154.380360878105
247,2165.704912623371
248,1109.4586610621016
249,883.4158724545894
250,2782.36350134847
251,3385.3307102135423
252,1751.2302977139775
253,3255.2036223340074
254,651.523587475609
255,1715.4866735627843
256,751.0917494515847
257,489.74053796887046
258,705.7009116240635
259,4415.427647016546
260,1246.2499051319976
261,2382.46909961618
262,991.157232614412
263,14461.289277735108
264,16598.587570484604
265,6329.667256586547
266,5658.1236416735
267,554.7803516834708
268,1706.6307035643092
269,2429.870850158016
270,629.6260470368463
271,1003.57308916344
272,6039.872327888108
273,1906.085528329367
274,1145.3503642024311
275,954.4078866766073
276,948.8317013489668
277,2505.975221269744
278,808.7599152956055
279,6568.554232710465
280,6219.178090699365
281,1619.2807993160316
282,2571.8543696830516
283,9101.01829959385
284,2341.421400685876
285,5759.828882226474
286,4972.353673584519
287,3814.6097249365384
288,8983.076128966171
289,1208.8112857782116
290,577.4665237979233
291,12758.951027498168
292,656.1315825472016
293,362.62927240334665
294,705.1541023401004
295,10319.560731132467
296,4554.618268069255
297,1966.968707732014
298,1028.2165922005831
299,2647.2406655829463
300,6903.616950230183
301,2527.588849203877
302,954.051092288223
303,14989.302625391492
304,10379.209073518901
305,664.1241477051859
306,1710.971195046981
307,5894.079033874585
308,3360.79360077657
309,1443.4381642903704
310,17427.620018029273
311,3791.7471898136164
312,637.4393963643398
313,1781.2247651785158
314,676.0334590525079
315,14319.52764265336
316,1760.6437144800116
317,1690.654002898559
318,8635.455332238014
319,5166.75701142794
320,3756.271365570321
321,2285.2318969802564
322,4708.475713351001
323,1902.7147292207815
324,2714.7137098963462
325,14066.218138971724
326,7791.425346574167
327,1379.704972334247
328,7729.6206184692155
329,4231.674709470018
330,445.97768649322506
331,1081.2881528262
332,1004.9764180425515
333,13372.762183058614
334,688.3871815501508
335,670.4422748531427
336,478.1642943288605
337,4711.409352107537
338,4404.762548324469
339,4307.435979556575
340,1312.4680596719202
341,1305.3808265329274
342,1937.711671266215
343,2232.807262826011
344,2015.2055649986676
345,5071.608209356159
346,1246.91940613684
347,601.5333775901221
348,8637.39235404995
349,12297.404100171272
350,6757.274019976515
351,9932.567475413929
352,827.5593164672691
353,924.038855611802
354,2233.672061180486
355,727.6861683779242
356,12156.36400299122
357,637.5763292487993
358,2487.7729230489003
359,13617.65130428373
360,2250.911287895256
361,2518.7481616912733
362,702.805625124024
363,15124.524316080859
364,7259.667623529204
365,6923.502314702505
366,16250.65262140428
367,4457.299578157857
368,6367.606065699871
369,1360.0671575517315
370,1446.6519445535407
371,7506.6592326465125
372,1740.3869324552147
373,16982.746543358782
374,539.3012467237867
375,7216.780874407144
376,4586.417393042391
377,6978.389072446966
378,9777.238188071415
379,859.6480131829685
380,5874.281270517046
381,650.3824254095665
382,797.4322207116523
383,4274.878212654313
384,999.4903088147378
385,9085.935022559575
386,1664.3238403909047
387,939.505353375574
388,944.4790778450122
389,627.1613877084386
390,580.4727399702612
391,640.4910563371843
392,3660.3267737468454
393,12343.402772526906
394,16566.02087720145
395,2880.8724177536415
396,2720.302555489477
397,3829.9677593722536
398,4601.440734980338
399,2614.3747561976706
400,7104.797430869061
401,4459.542094955772
402,1737.3187244565427
403,697.8448206296002
404,5418.074055555365
405,2641.7336777253777
406,4405.073087091342
407,873.9794986619497
408,6247.653606583858
409,963.6842927517308
410,3949.1516637196173
411,13770.708153029276
412,2212.9896507249855
413,4108.07433494395
414,1275.5397179447923
415,1240.08817754909
416,423.5926614079792
417,10285.090787982594
418,3804.998422791461
419,1705.795502592305
420,1007.215910309217
421,8480.561423789897
422,6419.149993037969
423,2287.085322978685
424,2548.571619175094
425,1455.602632350973
426,9563.016259368327
427,7957.315343880462
428,10057.349990594828
429,695.8573383569704
430,666.129568586052
431,906.7586662233033
432,13115.358263509534
433,9502.075658892501
434,1368.7209449326822
435,5922.797055303665
436,9589.96745529133
437,8358.016095492705
438,6698.268670693146
439,2604.1932192371123
440,4769.981570396378
441,693.2424201243228
442,1806.1678844132593
443,12977.34374169598
444,501.7334207549137
445,14394.328840178214
446,3300.7450746673157
447,4431.661255987602
448,776.3220280653353
449,731.5676423278027
450,1832.1287992854227
451,1889.6666104250316
452,546.998191778088
453,3957.535390484755
454,14345.256783213246
455,633.3607177556447
456,675.9644427719704
457,924.643306726243
458,3551.541366825028
459,8620.468328631805
460,557.6705826128674
461,6765.096494947551
462,14762.72121528882
463,7102.005981271622
464,3282.4191466138404
465,16947.644855805836
466,1409.1945057842793
467,889.196982673957
468,2954.0762863160944
469,11524.267207860714
470,3085.8979052101
471,12558.427315586327
472,1688.0258555232936
473,14670.805457915949
474,5391.173003450811
475,1130.6330731713865
476,4244.991617357598
477,7929.699700959384
478,4735.345960935036
479,10449.802610950035
480,7222.7710812863
481,4480.455273430394
482,6047.477491999258
483,752.8952815599243
484,9826.074073938089
485,9883.810616256282
486,865.8037993930819
487,14803.324604377873
488,2930.9848615342275
489,628.3720088501161
490,1212.8000401540808
491,4677.708755272324
492,10301.166712599732
493,3727.040502549548
494,882.6578620861278
495,614.6692980908217
496,1026.739855589945
497,2045.5377898838233
498,928.7819125746734
499,193.84644251059115
500,2152.8717679120687
501,969.5100127081986
502,897.3204464476158
503,926.8361077055412
504,851.3387429725154
505,839.5798436504866
506,7670.971234397946
507,4381.848724446414
508,7134.366147232142
509,5065.713679871116
510,4937.402620083178
511,2493.7629991735266
512,1712.7541301947372
513,1974.325838444805
514,12118.264539920146
515,6347.392704007636
516,4714.475726185835
517,3396.930683186372
518,2664.038261008883
519,586.8468711103511
520,901.3300400599891
521,14743.370111672675
522,3352.059920004109
523,2826.097080621793
524,3786.8531227147528
525,527.8787308565855
526,1101.8536816936187
527,3553.033523496355
528,1685.1942493741765
529,851.8516246271306
530,999.0552271694216
531,685.6074860925219
532,1022.9678381011187
533,798.3082389732756
534,16293.85599248677
535,788.6212229267935
536,3159.181352585985
537,7722.746050148845
538,1194.3720424747444
539,7531.1757338329235
540,336.2644360390886
541,755.3576521035666
542,7915.083733841049
543,1155.9767456705042
544,1162.8564926546885
545,12425.8865904096
546,848.6257355431187
547,2064.766800911258
548,1447.9392451357414
549,2056.936163473531
550,456.60908544497113
551,13163.806189263332
552,502.3773679786192
553,932.6472207660346
554,1147.8699488500217
555,1652.7590806575772
556,647.066904844261
557,616.9356288825852
558,1382.8988628919733
559,1254.8353984542232
560,680.918529185803
561,943.9069334309364
562,2717.767872809248
563,586.335788843437
564,4205.93891792348
565,768.7848215012463
566,4838.34468300269
567,1339.0180920916373
568,13842.265479232661
569,8641.077241945392
570,6087.658230033632
571,770.4073803978079
572,3625.9260592903356
573,5452.834722246434
574,16305.359296911864
575,9591.079582999608
576,909.294841839496
577,8325.998016190228
578,1803.3012478767675
579,723.8931406631431
580,6508.6208712192865
581,1098.5899664799433
582,7047.961761415307
583,5610.969303360344
584,5870.697040705899
585,4727.131399105568
586,2488.8679296890095
587,557.0619209114143
588,5559.290355719285
589,1293.4445768007847
590,6328.88509531521
591,4517.953110452952
592,6847.296647958437
593,3014.1277163240343
594,1773.2279786766842
595,3923.9810054236887
596,2450.860151898218
597,665.5195975471072
598,892.4436971252065
599,4667.047276089887
600,8685.39016052113
601,7432.974320055892
602,2721.7780435908508
603,1921.1827636403186
604,4699.041026574625
605,2456.0907194526417
606,4098.263022925296
607,4732.9368201297875
608,4603.5026403104175
609,710.8589692800648
610,668.1165413008819
611,519.871338182866
612,635.0524659040722
613,3286.909061145531
614,3577.134341306832
615,1952.6170880288555
616,18494.770760072533
617,5317.574550188606
618,885.0832735828916
619,2188.034518371066
620,15304.193542264285
621,4597.334498318016
622,805.2213471014085
623,3393.8958665281393
624,2268.057124258078
625,702.4283409072543
626,2644.610448138441
627,5967.489612560643
628,9757.599970586025
629,756.2578174556884
630,5854.197591686106
631,788.9689794993637
632,805.0785725743825
633,4106.6647561315085
634,15485.213109772581
635,882.2373639021289
636,2103.7379179064073
637,15812.633476624442
638,12761.042841825094
639,1869.284374324904
640,7734.545013515651
641,956.1643334371137
642,4815.974450623188
643,2208.8265459558083
644,5638.456651613041
645,1062.38419138489
646,3243.061850836713
647,1531.6249528374706
648,5747.809322368314
649,10387.731570923961
650,7581.240800268051
651,8957.306959118716
652,1210.5168507943026
653,779.5388591270257
654,8788.28537838085
655,1824.4227706032498
656,7447.306325289722
657,584.2564073919337
658,3826.0205330387503
659,781.6367892941977
660,717.1775083843704
661,9224.434517787364
662,567.7509433620506
663,539.1419389403126
664,1948.864634737947
665,1901.849172234904
666,2759.179444867394
667,488.8892093251481
668,6507.35289048302
669,12587.801849936153
670,814.932050863399
671,1492.5979516462667
672,4869.914367424298
673,757.9944967815859
674,4284.83159749589
675,7104.503852361512
676,1293.8225528475712
677,1825.4100990519607
678,691.2648459360692
679,602.8279591508833
680,9057.475092164064
681,992.3592347395182
682,962.9536455279879
683,12259.925175512994
684,2374.847450018045
685,2196.9337815435047
686,829.2969553612938
687,13346.822814283509
688,4424.64744385485
689,2743.580800718125
690,588.3553805933504
691,902.5956721241109
692,1223.8673256973796
693,1912.499346357297
694,5449.331978406078
695,616.8442093400058
696,1393.5161186506111
697,3448.7448961652344
698,2707.9586984134676
699,5536.92608893313
700,4761.296160750703
701,9209.308491888914
702,4814.930260877853
703,733.8374268970933
704,4674.97560364369
705,13503.609493208134
706,842.2189537795695
707,721.9085365467683
708,6462.350891751179
709,2343.5999373232644
710,852.0284763883897
711,5200.492171778251
712,663.6456790442578
713,5687.0401465087325
714,2982.262159351596
715,10680.66807762188
716,11061.852032014558
717,961.8168641350491
718,909.5871344188329
719,9860.441559841081
720,1613.0532312112498
721,4952.974721367904
722,483.2101365741015
723,1882.3687934719023
724,6381.868377829111
725,1001.7146429317627
726,12104.456166273554
727,2357.7111649871827
728,487.5407517743456
729,2880.706580113876
730,1939.8417419195812
731,745.576668089047
732,772.6215199918602
733,1133.94287388628
734,605.1155529556329
735,5040.569519265681
736,3617.7379416516296
737,1331.1427482743018
738,481.2048459752321
739,14254.647755074255
740,1054.493805666881
741,3084.979686492379
742,3218.6695575910294
743,1591.3998267203378
744,1337.7478262609266
745,3958.1733097683637
746,5299.127887922729
747,666.3645664476777
748,5315.541014432137
749,2627.53317308465
750,7752.822261550876
751,593.2245347608481
752,1203.4677416858342
753,418.578405384233
754,356.88221724369055
755,1550.5130787585122
756,1167.687862502207
757,7424.320902938049
758,7178.471560433016
759,1708.2331872553236
760,802.5571838886297
761,3984.3157420887483
762,6558.137487637652
763,3017.7692522758825
764,915.5345090845309
765,854.0063957035511
766,6871.538562995399
767,1747.9689196150853
768,3017.494834965941
769,673.2468576763634
770,1401.5192162098133
771,5399.032492922027
772,6927.173450131717
773,659.7551175584289
774,567.2119321403384
775,5655.7339512009285
776,641.7765621003193
777,10221.971741756492
778,11407.689616811831
779,802.6081460809777
780,1303.052165909741
781,1018.2462795200508
782,1014.7622556574966
783,12107.62752360346
784,14364.812704768683
785,290.56018655207686
786,869.2684321048916
787,5358.025412910878
788,9886.690026108688
789,3352.1714681255917
790,958.0520304419653
791,6672.850125626577
792,4091.3641873316396
793,1570.4033605272616
794,7388.44358401865
795,578.5762239049108
796,8071.326213734957
797,15986.169255068471
798,14589.845065451946
799,709.9333265005707
800,4423.776629447112
